product_id,forecast_week,forecast_date,forecast_quantity,model_type
3,3,2025-01-19,17.099006499433123,Holt's Linear Exponential Smoothing
3,3,2025-01-20,17.77447501270702,Holt's Linear Exponential Smoothing
3,4,2025-01-21,18.449943525980913,Holt's Linear Exponential Smoothing
3,4,2025-01-22,19.125412039254808,Holt's Linear Exponential Smoothing
3,4,2025-01-23,19.800880552528703,Holt's Linear Exponential Smoothing
3,4,2025-01-24,20.476349065802594,Holt's Linear Exponential Smoothing
3,4,2025-01-25,21.15181757907649,Holt's Linear Exponential Smoothing
3,4,2025-01-26,21.827286092350384,Holt's Linear Exponential Smoothing
3,4,2025-01-27,22.50275460562428,Holt's Linear Exponential Smoothing
4,1,2024-12-31,11.976144237858065,Holt's Linear Exponential Smoothing
4,1,2025-01-01,15.13519783643127,Holt's Linear Exponential Smoothing
4,1,2025-01-02,18.294251435004476,Holt's Linear Exponential Smoothing
4,1,2025-01-03,21.453305033577678,Holt's Linear Exponential Smoothing
4,1,2025-01-04,24.612358632150887,Holt's Linear Exponential Smoothing
4,1,2025-01-05,27.77141223072409,Holt's Linear Exponential Smoothing
4,1,2025-01-06,30.93046582929729,Holt's Linear Exponential Smoothing
4,2,2025-01-07,34.0895194278705,Holt's Linear Exponential Smoothing
4,2,2025-01-08,37.2485730264437,Holt's Linear Exponential Smoothing
4,2,2025-01-09,40.40762662501691,Holt's Linear Exponential Smoothing
4,2,2025-01-10,43.56668022359011,Holt's Linear Exponential Smoothing
4,2,2025-01-11,46.72573382216331,Holt's Linear Exponential Smoothing
4,2,2025-01-12,49.88478742073652,Holt's Linear Exponential Smoothing
4,2,2025-01-13,53.043841019309724,Holt's Linear Exponential Smoothing
4,3,2025-01-14,56.20289461788293,Holt's Linear Exponential Smoothing
4,3,2025-01-15,59.361948216456135,Holt's Linear Exponential Smoothing
4,3,2025-01-16,62.52100181502934,Holt's Linear Exponential Smoothing
4,3,2025-01-17,65.68005541360255,Holt's Linear Exponential Smoothing
4,3,2025-01-18,68.83910901217574,Holt's Linear Exponential Smoothing
4,3,2025-01-19,71.99816261074895,Holt's Linear Exponential Smoothing
4,3,2025-01-20,75.15721620932214,Holt's Linear Exponential Smoothing
4,4,2025-01-21,78.31626980789535,Holt's Linear Exponential Smoothing
4,4,2025-01-22,81.47532340646856,Holt's Linear Exponential Smoothing
4,4,2025-01-23,84.63437700504176,Holt's Linear Exponential Smoothing
4,4,2025-01-24,87.79343060361496,Holt's Linear Exponential Smoothing
4,4,2025-01-25,90.95248420218817,Holt's Linear Exponential Smoothing
4,4,2025-01-26,94.11153780076138,Holt's Linear Exponential Smoothing
4,4,2025-01-27,97.27059139933458,Holt's Linear Exponential Smoothing
5,1,2024-12-31,6.936546699902251,Holt's Linear Exponential Smoothing
5,1,2025-01-01,7.825610050184869,Holt's Linear Exponential Smoothing
5,1,2025-01-02,8.714673400467486,Holt's Linear Exponential Smoothing
5,1,2025-01-03,9.603736750750105,Holt's Linear Exponential Smoothing
5,1,2025-01-04,10.492800101032723,Holt's Linear Exponential Smoothing
5,1,2025-01-05,11.38186345131534,Holt's Linear Exponential Smoothing
5,1,2025-01-06,12.270926801597959,Holt's Linear Exponential Smoothing
5,2,2025-01-07,13.159990151880576,Holt's Linear Exponential Smoothing
5,2,2025-01-08,14.049053502163193,Holt's Linear Exponential Smoothing
5,2,2025-01-09,14.938116852445813,Holt's Linear Exponential Smoothing
5,2,2025-01-10,15.82718020272843,Holt's Linear Exponential Smoothing
5,2,2025-01-11,16.716243553011047,Holt's Linear Exponential Smoothing
5,2,2025-01-12,17.605306903293666,Holt's Linear Exponential Smoothing
5,2,2025-01-13,18.494370253576285,Holt's Linear Exponential Smoothing
5,3,2025-01-14,19.383433603858904,Holt's Linear Exponential Smoothing
5,3,2025-01-15,20.27249695414152,Holt's Linear Exponential Smoothing
5,3,2025-01-16,21.161560304424135,Holt's Linear Exponential Smoothing
5,3,2025-01-17,22.050623654706754,Holt's Linear Exponential Smoothing
5,3,2025-01-18,22.939687004989374,Holt's Linear Exponential Smoothing
5,3,2025-01-19,23.828750355271993,Holt's Linear Exponential Smoothing
5,3,2025-01-20,24.717813705554608,Holt's Linear Exponential Smoothing
5,4,2025-01-21,25.606877055837227,Holt's Linear Exponential Smoothing
5,4,2025-01-22,26.495940406119846,Holt's Linear Exponential Smoothing
5,4,2025-01-23,27.38500375640246,Holt's Linear Exponential Smoothing
5,4,2025-01-24,28.27406710668508,Holt's Linear Exponential Smoothing
5,4,2025-01-25,29.1631304569677,Holt's Linear Exponential Smoothing
5,4,2025-01-26,30.05219380725032,Holt's Linear Exponential Smoothing
5,4,2025-01-27,30.941257157532934,Holt's Linear Exponential Smoothing
6,1,2024-12-31,3.440492714326891,Holt's Linear Exponential Smoothing
6,1,2025-01-01,3.6051711101559407,Holt's Linear Exponential Smoothing
6,1,2025-01-02,3.7698495059849906,Holt's Linear Exponential Smoothing
6,1,2025-01-03,3.9345279018140404,Holt's Linear Exponential Smoothing
6,1,2025-01-04,4.09920629764309,Holt's Linear Exponential Smoothing
6,1,2025-01-05,4.26388469347214,Holt's Linear Exponential Smoothing
6,1,2025-01-06,4.42856308930119,Holt's Linear Exponential Smoothing
6,2,2025-01-07,4.59324148513024,Holt's Linear Exponential Smoothing
6,2,2025-01-08,4.75791988095929,Holt's Linear Exponential Smoothing
6,2,2025-01-09,4.92259827678834,Holt's Linear Exponential Smoothing
6,2,2025-01-10,5.0872766726173895,Holt's Linear Exponential Smoothing
6,2,2025-01-11,5.251955068446439,Holt's Linear Exponential Smoothing
6,2,2025-01-12,5.416633464275489,Holt's Linear Exponential Smoothing
6,2,2025-01-13,5.581311860104539,Holt's Linear Exponential Smoothing
6,3,2025-01-14,5.745990255933589,Holt's Linear Exponential Smoothing
6,3,2025-01-15,5.910668651762639,Holt's Linear Exponential Smoothing
6,3,2025-01-16,6.075347047591689,Holt's Linear Exponential Smoothing
6,3,2025-01-17,6.2400254434207385,Holt's Linear Exponential Smoothing
6,3,2025-01-18,6.404703839249788,Holt's Linear Exponential Smoothing
6,3,2025-01-19,6.569382235078838,Holt's Linear Exponential Smoothing
6,3,2025-01-20,6.734060630907888,Holt's Linear Exponential Smoothing
6,4,2025-01-21,6.898739026736938,Holt's Linear Exponential Smoothing
6,4,2025-01-22,7.063417422565988,Holt's Linear Exponential Smoothing
6,4,2025-01-23,7.228095818395038,Holt's Linear Exponential Smoothing
6,4,2025-01-24,7.3927742142240875,Holt's Linear Exponential Smoothing
6,4,2025-01-25,7.557452610053137,Holt's Linear Exponential Smoothing
6,4,2025-01-26,7.722131005882187,Holt's Linear Exponential Smoothing
6,4,2025-01-27,7.886809401711237,Holt's Linear Exponential Smoothing
7,1,2024-12-31,5.937286702079263,Holt's Linear Exponential Smoothing
7,1,2025-01-01,7.4821544092941155,Holt's Linear Exponential Smoothing
7,1,2025-01-02,9.027022116508968,Holt's Linear Exponential Smoothing
7,1,2025-01-03,10.57188982372382,Holt's Linear Exponential Smoothing
7,1,2025-01-04,12.116757530938672,Holt's Linear Exponential Smoothing
7,1,2025-01-05,13.661625238153526,Holt's Linear Exponential Smoothing
7,1,2025-01-06,15.206492945368378,Holt's Linear Exponential Smoothing
7,2,2025-01-07,16.75136065258323,Holt's Linear Exponential Smoothing
7,2,2025-01-08,18.296228359798082,Holt's Linear Exponential Smoothing
7,2,2025-01-09,19.841096067012934,Holt's Linear Exponential Smoothing
7,2,2025-01-10,21.385963774227786,Holt's Linear Exponential Smoothing
7,2,2025-01-11,22.93083148144264,Holt's Linear Exponential Smoothing
7,2,2025-01-12,24.475699188657494,Holt's Linear Exponential Smoothing
7,2,2025-01-13,26.020566895872346,Holt's Linear Exponential Smoothing
7,3,2025-01-14,27.565434603087198,Holt's Linear Exponential Smoothing
7,3,2025-01-15,29.11030231030205,Holt's Linear Exponential Smoothing
7,3,2025-01-16,30.6551700175169,Holt's Linear Exponential Smoothing
7,3,2025-01-17,32.20003772473176,Holt's Linear Exponential Smoothing
7,3,2025-01-18,33.744905431946606,Holt's Linear Exponential Smoothing
7,3,2025-01-19,35.289773139161454,Holt's Linear Exponential Smoothing
7,3,2025-01-20,36.83464084637632,Holt's Linear Exponential Smoothing
7,4,2025-01-21,38.379508553591165,Holt's Linear Exponential Smoothing
7,4,2025-01-22,39.924376260806014,Holt's Linear Exponential Smoothing
7,4,2025-01-23,41.469243968020876,Holt's Linear Exponential Smoothing
7,4,2025-01-24,43.014111675235725,Holt's Linear Exponential Smoothing
7,4,2025-01-25,44.55897938245057,Holt's Linear Exponential Smoothing
7,4,2025-01-26,46.10384708966542,Holt's Linear Exponential Smoothing
7,4,2025-01-27,47.648714796880284,Holt's Linear Exponential Smoothing
8,1,2024-12-31,2.7109131203563788,Holt's Linear Exponential Smoothing
8,1,2025-01-01,2.9003178589920964,Holt's Linear Exponential Smoothing
8,1,2025-01-02,3.089722597627814,Holt's Linear Exponential Smoothing
8,1,2025-01-03,3.279127336263531,Holt's Linear Exponential Smoothing
8,1,2025-01-04,3.4685320748992483,Holt's Linear Exponential Smoothing
8,1,2025-01-05,3.657936813534966,Holt's Linear Exponential Smoothing
8,1,2025-01-06,3.8473415521706835,Holt's Linear Exponential Smoothing
8,2,2025-01-07,4.0367462908064,Holt's Linear Exponential Smoothing
8,2,2025-01-08,4.226151029442118,Holt's Linear Exponential Smoothing
8,2,2025-01-09,4.4155557680778355,Holt's Linear Exponential Smoothing
8,2,2025-01-10,4.604960506713553,Holt's Linear Exponential Smoothing
8,2,2025-01-11,4.794365245349271,Holt's Linear Exponential Smoothing
8,2,2025-01-12,4.983769983984988,Holt's Linear Exponential Smoothing
8,2,2025-01-13,5.173174722620705,Holt's Linear Exponential Smoothing
8,3,2025-01-14,5.362579461256422,Holt's Linear Exponential Smoothing
8,3,2025-01-15,5.551984199892139,Holt's Linear Exponential Smoothing
8,3,2025-01-16,5.741388938527857,Holt's Linear Exponential Smoothing
8,3,2025-01-17,5.9307936771635745,Holt's Linear Exponential Smoothing
8,3,2025-01-18,6.120198415799292,Holt's Linear Exponential Smoothing
8,3,2025-01-19,6.30960315443501,Holt's Linear Exponential Smoothing
8,3,2025-01-20,6.499007893070727,Holt's Linear Exponential Smoothing
8,4,2025-01-21,6.688412631706443,Holt's Linear Exponential Smoothing
8,4,2025-01-22,6.877817370342161,Holt's Linear Exponential Smoothing
8,4,2025-01-23,7.067222108977878,Holt's Linear Exponential Smoothing
8,4,2025-01-24,7.256626847613596,Holt's Linear Exponential Smoothing
8,4,2025-01-25,7.446031586249314,Holt's Linear Exponential Smoothing
8,4,2025-01-26,7.635436324885031,Holt's Linear Exponential Smoothing
8,4,2025-01-27,7.824841063520749,Holt's Linear Exponential Smoothing
9,1,2024-12-31,10.001180922210397,Holt's Linear Exponential Smoothing
9,1,2025-01-01,12.883352652207517,Holt's Linear Exponential Smoothing
9,1,2025-01-02,15.765524382204635,Holt's Linear Exponential Smoothing
9,1,2025-01-03,18.647696112201757,Holt's Linear Exponential Smoothing
9,1,2025-01-04,21.529867842198875,Holt's Linear Exponential Smoothing
9,1,2025-01-05,24.412039572195994,Holt's Linear Exponential Smoothing
9,1,2025-01-06,27.294211302193116,Holt's Linear Exponential Smoothing
9,2,2025-01-07,30.176383032190234,Holt's Linear Exponential Smoothing
9,2,2025-01-08,33.058554762187356,Holt's Linear Exponential Smoothing
9,2,2025-01-09,35.940726492184474,Holt's Linear Exponential Smoothing
9,2,2025-01-10,38.82289822218159,Holt's Linear Exponential Smoothing
9,2,2025-01-11,41.70506995217871,Holt's Linear Exponential Smoothing
9,2,2025-01-12,44.58724168217583,Holt's Linear Exponential Smoothing
9,2,2025-01-13,47.469413412172955,Holt's Linear Exponential Smoothing
9,3,2025-01-14,50.35158514217007,Holt's Linear Exponential Smoothing
9,3,2025-01-15,53.23375687216719,Holt's Linear Exponential Smoothing
9,3,2025-01-16,56.11592860216431,Holt's Linear Exponential Smoothing
9,3,2025-01-17,58.99810033216143,Holt's Linear Exponential Smoothing
9,3,2025-01-18,61.880272062158554,Holt's Linear Exponential Smoothing
9,3,2025-01-19,64.76244379215566,Holt's Linear Exponential Smoothing
9,3,2025-01-20,67.64461552215279,Holt's Linear Exponential Smoothing
9,4,2025-01-21,70.52678725214992,Holt's Linear Exponential Smoothing
9,4,2025-01-22,73.40895898214703,Holt's Linear Exponential Smoothing
9,4,2025-01-23,76.29113071214414,Holt's Linear Exponential Smoothing
9,4,2025-01-24,79.17330244214128,Holt's Linear Exponential Smoothing
9,4,2025-01-25,82.05547417213839,Holt's Linear Exponential Smoothing
9,4,2025-01-26,84.9376459021355,Holt's Linear Exponential Smoothing
9,4,2025-01-27,87.81981763213264,Holt's Linear Exponential Smoothing
10,1,2024-12-26,11.741358666490179,Holt's Linear Exponential Smoothing
10,1,2024-12-27,15.38345800097553,Holt's Linear Exponential Smoothing
10,1,2024-12-28,19.02555733546088,Holt's Linear Exponential Smoothing
10,1,2024-12-29,22.667656669946233,Holt's Linear Exponential Smoothing
10,1,2024-12-30,26.309756004431584,Holt's Linear Exponential Smoothing
10,1,2024-12-31,29.951855338916936,Holt's Linear Exponential Smoothing
10,1,2025-01-01,33.59395467340229,Holt's Linear Exponential Smoothing
10,2,2025-01-02,37.23605400788764,Holt's Linear Exponential Smoothing
10,2,2025-01-03,40.87815334237299,Holt's Linear Exponential Smoothing
10,2,2025-01-04,44.52025267685834,Holt's Linear Exponential Smoothing
10,2,2025-01-05,48.16235201134369,Holt's Linear Exponential Smoothing
10,2,2025-01-06,51.804451345829044,Holt's Linear Exponential Smoothing
10,2,2025-01-07,55.446550680314395,Holt's Linear Exponential Smoothing
10,2,2025-01-08,59.08865001479975,Holt's Linear Exponential Smoothing
10,3,2025-01-09,62.7307493492851,Holt's Linear Exponential Smoothing
10,3,2025-01-10,66.37284868377046,Holt's Linear Exponential Smoothing
10,3,2025-01-11,70.01494801825581,Holt's Linear Exponential Smoothing
10,3,2025-01-12,73.65704735274116,Holt's Linear Exponential Smoothing
10,3,2025-01-13,77.29914668722651,Holt's Linear Exponential Smoothing
10,3,2025-01-14,80.94124602171186,Holt's Linear Exponential Smoothing
10,3,2025-01-15,84.58334535619721,Holt's Linear Exponential Smoothing
10,4,2025-01-16,88.22544469068256,Holt's Linear Exponential Smoothing
10,4,2025-01-17,91.86754402516792,Holt's Linear Exponential Smoothing
10,4,2025-01-18,95.50964335965327,Holt's Linear Exponential Smoothing
10,4,2025-01-19,99.15174269413862,Holt's Linear Exponential Smoothing
10,4,2025-01-20,102.79384202862397,Holt's Linear Exponential Smoothing
10,4,2025-01-21,106.43594136310932,Holt's Linear Exponential Smoothing
10,4,2025-01-22,110.07804069759467,Holt's Linear Exponential Smoothing
11,1,2024-12-31,10.986953404714129,Holt's Linear Exponential Smoothing
11,1,2025-01-01,12.888478820561321,Holt's Linear Exponential Smoothing
11,1,2025-01-02,14.790004236408514,Holt's Linear Exponential Smoothing
11,1,2025-01-03,16.691529652255703,Holt's Linear Exponential Smoothing
11,1,2025-01-04,18.5930550681029,Holt's Linear Exponential Smoothing
11,1,2025-01-05,20.494580483950088,Holt's Linear Exponential Smoothing
11,1,2025-01-06,22.396105899797277,Holt's Linear Exponential Smoothing
11,2,2025-01-07,24.297631315644473,Holt's Linear Exponential Smoothing
11,2,2025-01-08,26.199156731491662,Holt's Linear Exponential Smoothing
11,2,2025-01-09,28.10068214733886,Holt's Linear Exponential Smoothing
11,2,2025-01-10,30.002207563186047,Holt's Linear Exponential Smoothing
11,2,2025-01-11,31.903732979033236,Holt's Linear Exponential Smoothing
11,2,2025-01-12,33.80525839488043,Holt's Linear Exponential Smoothing
11,2,2025-01-13,35.70678381072762,Holt's Linear Exponential Smoothing
11,3,2025-01-14,37.60830922657481,Holt's Linear Exponential Smoothing
11,3,2025-01-15,39.50983464242201,Holt's Linear Exponential Smoothing
11,3,2025-01-16,41.411360058269196,Holt's Linear Exponential Smoothing
11,3,2025-01-17,43.31288547411639,Holt's Linear Exponential Smoothing
11,3,2025-01-18,45.21441088996358,Holt's Linear Exponential Smoothing
11,3,2025-01-19,47.11593630581078,Holt's Linear Exponential Smoothing
11,3,2025-01-20,49.017461721657966,Holt's Linear Exponential Smoothing
11,4,2025-01-21,50.918987137505155,Holt's Linear Exponential Smoothing
11,4,2025-01-22,52.82051255335235,Holt's Linear Exponential Smoothing
11,4,2025-01-23,54.72203796919954,Holt's Linear Exponential Smoothing
11,4,2025-01-24,56.62356338504673,Holt's Linear Exponential Smoothing
11,4,2025-01-25,58.525088800893926,Holt's Linear Exponential Smoothing
11,4,2025-01-26,60.426614216741115,Holt's Linear Exponential Smoothing
11,4,2025-01-27,62.328139632588304,Holt's Linear Exponential Smoothing
12,1,2024-12-30,8.378753480983965,Holt's Linear Exponential Smoothing
12,1,2024-12-31,10.500880325621534,Holt's Linear Exponential Smoothing
12,1,2025-01-01,12.6230071702591,Holt's Linear Exponential Smoothing
12,1,2025-01-02,14.745134014896667,Holt's Linear Exponential Smoothing
12,1,2025-01-03,16.867260859534234,Holt's Linear Exponential Smoothing
12,1,2025-01-04,18.989387704171804,Holt's Linear Exponential Smoothing
12,1,2025-01-05,21.111514548809367,Holt's Linear Exponential Smoothing
12,2,2025-01-06,23.233641393446938,Holt's Linear Exponential Smoothing
12,2,2025-01-07,25.3557682380845,Holt's Linear Exponential Smoothing
12,2,2025-01-08,27.47789508272207,Holt's Linear Exponential Smoothing
12,2,2025-01-09,29.600021927359634,Holt's Linear Exponential Smoothing
12,2,2025-01-10,31.722148771997205,Holt's Linear Exponential Smoothing
12,2,2025-01-11,33.844275616634775,Holt's Linear Exponential Smoothing
12,2,2025-01-12,35.96640246127234,Holt's Linear Exponential Smoothing
12,3,2025-01-13,38.08852930590991,Holt's Linear Exponential Smoothing
12,3,2025-01-14,40.21065615054747,Holt's Linear Exponential Smoothing
12,3,2025-01-15,42.33278299518504,Holt's Linear Exponential Smoothing
12,3,2025-01-16,44.454909839822605,Holt's Linear Exponential Smoothing
12,3,2025-01-17,46.577036684460175,Holt's Linear Exponential Smoothing
12,3,2025-01-18,48.69916352909774,Holt's Linear Exponential Smoothing
12,3,2025-01-19,50.82129037373531,Holt's Linear Exponential Smoothing
12,4,2025-01-20,52.94341721837287,Holt's Linear Exponential Smoothing
12,4,2025-01-21,55.06554406301044,Holt's Linear Exponential Smoothing
12,4,2025-01-22,57.18767090764801,Holt's Linear Exponential Smoothing
12,4,2025-01-23,59.309797752285576,Holt's Linear Exponential Smoothing
12,4,2025-01-24,61.431924596923146,Holt's Linear Exponential Smoothing
12,4,2025-01-25,63.55405144156071,Holt's Linear Exponential Smoothing
12,4,2025-01-26,65.67617828619828,Holt's Linear Exponential Smoothing
13,1,2024-12-31,15.607741538924087,Holt's Linear Exponential Smoothing
13,1,2025-01-01,19.336474132325247,Holt's Linear Exponential Smoothing
13,1,2025-01-02,23.065206725726405,Holt's Linear Exponential Smoothing
13,1,2025-01-03,26.793939319127567,Holt's Linear Exponential Smoothing
13,1,2025-01-04,30.522671912528725,Holt's Linear Exponential Smoothing
13,1,2025-01-05,34.251404505929884,Holt's Linear Exponential Smoothing
13,1,2025-01-06,37.980137099331046,Holt's Linear Exponential Smoothing
13,2,2025-01-07,41.70886969273221,Holt's Linear Exponential Smoothing
13,2,2025-01-08,45.43760228613336,Holt's Linear Exponential Smoothing
13,2,2025-01-09,49.166334879534524,Holt's Linear Exponential Smoothing
13,2,2025-01-10,52.895067472935686,Holt's Linear Exponential Smoothing
13,2,2025-01-11,56.62380006633684,Holt's Linear Exponential Smoothing
13,2,2025-01-12,60.352532659738,Holt's Linear Exponential Smoothing
13,2,2025-01-13,64.08126525313916,Holt's Linear Exponential Smoothing
13,3,2025-01-14,67.80999784654031,Holt's Linear Exponential Smoothing
13,3,2025-01-15,71.53873043994147,Holt's Linear Exponential Smoothing
13,3,2025-01-16,75.26746303334264,Holt's Linear Exponential Smoothing
13,3,2025-01-17,78.9961956267438,Holt's Linear Exponential Smoothing
13,3,2025-01-18,82.72492822014496,Holt's Linear Exponential Smoothing
13,3,2025-01-19,86.45366081354612,Holt's Linear Exponential Smoothing
13,3,2025-01-20,90.18239340694728,Holt's Linear Exponential Smoothing
13,4,2025-01-21,93.91112600034845,Holt's Linear Exponential Smoothing
13,4,2025-01-22,97.6398585937496,Holt's Linear Exponential Smoothing
13,4,2025-01-23,101.36859118715076,Holt's Linear Exponential Smoothing
13,4,2025-01-24,105.09732378055192,Holt's Linear Exponential Smoothing
13,4,2025-01-25,108.82605637395308,Holt's Linear Exponential Smoothing
13,4,2025-01-26,112.55478896735424,Holt's Linear Exponential Smoothing
13,4,2025-01-27,116.2835215607554,Holt's Linear Exponential Smoothing
14,1,2024-12-31,17.38521606636461,Holt's Linear Exponential Smoothing
14,1,2025-01-01,21.045324762356007,Holt's Linear Exponential Smoothing
14,1,2025-01-02,24.7054334583474,Holt's Linear Exponential Smoothing
14,1,2025-01-03,28.365542154338797,Holt's Linear Exponential Smoothing
14,1,2025-01-04,32.025650850330194,Holt's Linear Exponential Smoothing
14,1,2025-01-05,35.685759546321584,Holt's Linear Exponential Smoothing
14,1,2025-01-06,39.34586824231298,Holt's Linear Exponential Smoothing
14,2,2025-01-07,43.00597693830437,Holt's Linear Exponential Smoothing
14,2,2025-01-08,46.66608563429577,Holt's Linear Exponential Smoothing
14,2,2025-01-09,50.326194330287166,Holt's Linear Exponential Smoothing
14,2,2025-01-10,53.98630302627856,Holt's Linear Exponential Smoothing
14,2,2025-01-11,57.64641172226995,Holt's Linear Exponential Smoothing
14,2,2025-01-12,61.30652041826135,Holt's Linear Exponential Smoothing
14,2,2025-01-13,64.96662911425275,Holt's Linear Exponential Smoothing
14,3,2025-01-14,68.62673781024414,Holt's Linear Exponential Smoothing
14,3,2025-01-15,72.28684650623553,Holt's Linear Exponential Smoothing
14,3,2025-01-16,75.94695520222693,Holt's Linear Exponential Smoothing
14,3,2025-01-17,79.60706389821831,Holt's Linear Exponential Smoothing
14,3,2025-01-18,83.26717259420971,Holt's Linear Exponential Smoothing
14,3,2025-01-19,86.92728129020111,Holt's Linear Exponential Smoothing
14,3,2025-01-20,90.5873899861925,Holt's Linear Exponential Smoothing
14,4,2025-01-21,94.2474986821839,Holt's Linear Exponential Smoothing
14,4,2025-01-22,97.9076073781753,Holt's Linear Exponential Smoothing
14,4,2025-01-23,101.5677160741667,Holt's Linear Exponential Smoothing
14,4,2025-01-24,105.2278247701581,Holt's Linear Exponential Smoothing
